App_Name,Remarks,Sentiment,Label,Score,Date_of_Remark
Bubble Rangers: Endless Runner,i have a strong connection but it always disconnect the first stage is hard so many obstacle and why put that black cloud. the shield spawn for upgrade is gone less coin and speed very fast.,NEGATIVE,1,0.986092031,11-Apr-24
Bubble Rangers: Endless Runner,Buttery smooth control  Innovative Game style with different themes over time. It builds more excitement as you play  creative characters  with Boosters. To gain more bubbles as you run. The graphics is also cool i love the scenery color combinations. Overall it's a supper ð®,POSITIVE,0,0.999825537,19-Apr-24
Bubble Rangers: Endless Runner,I loves the fist version tho. was fun  catchy  addictive and then the upgrade came and boom ð¥. Killed the whole vibe. The upgrade makes it to obvious that y'all really don't want people going far. Wish I could play longer but it's gone above my speed limit.,NEGATIVE,1,0.859177947,13-Apr-24
Bubble Rangers: Endless Runner,Great experience honestly  I love the new update  the only problem is I wish there could be a timer for the magnet power up  if that gets fixed in the next update  that would really be awesome,POSITIVE,0,0.9755584,24-Apr-24
Bubble Rangers: Endless Runner,Initially I was disappointed but as the game progressed and as the new updates were enforced  game just has become great  no catchy graphics  easy to understand  fancy avatars. Now I am just enjoying it. Keep it up team,POSITIVE,0,0.981431842,23-Mar-24
Bubble Rangers: Endless Runner,Other than the real catchy opening interface  the in-game interface is just as addictive as the beautifully game itself. The Imaginary Ones team's outdone itself with this one  I bet there will be an explosion of explorers; BUBBLE RAMGERS IS THE GAME!,POSITIVE,0,0.994509399,19-Apr-24
Bubble Rangers: Endless Runner,I Can't even login peacefully anymore. So many glitches and delays... please these problems needs to be fixed immediately. I totally enjoyed the very first version of the game,POSITIVE,0,0.995728672,27-Apr-24
Bubble Rangers: Endless Runner,Your app is wack after the update  total rubbish! ð ð® It keeps crashing after every game and I lose my points because I have to restart again by refreshing the app ð  ð¡ Trash! ð,NEGATIVE,1,0.999639153,12-Apr-24
Bubble Rangers: Endless Runner,Hi  I already connected my bubble rangers to my IO acct and it's yet to reflect... Can't see my bubble points on the site and it keeps telling me to connect/link it when it is already connected! Other than that it's an addictive game.,POSITIVE,0,0.709198296,26-Apr-24
Bubble Rangers: Endless Runner,With all the funding they have  they still can't design a game better than temple run or sub way surfers. I just want to enjoy the game but is all messed up and people are actually playing because they will be rewarded. Improve the game controls and connectivity.,POSITIVE,0,0.68125999,12-Apr-24
Bubble Rangers: Endless Runner,After installing app. Once finished main game and to double my bubbles  it froze and i could not proceed. When I go to login it just hangs on 'logging in' and i cannot enter the app. So would helped if it actually worked.,NEGATIVE,1,0.999577105,3-Apr-24
Bubble Rangers: Endless Runner,This game is VERY VERY BAD! I downloaded it but could even see the character or the game. All it shows me are black things which I guess are shadows. Infact  the game is THE WORST GAME I HAVE PLAYED SO FAR. Devs should fix it or remove it. 1 star is even overrated ð¤®,NEGATIVE,1,0.999815762,8-Apr-24
Bubble Rangers: Endless Runner,I have been texting you people on other platforms. In the game  you show my IO Account is linked to the game. But on Imaginary ones Website  it is not connected. Please fix this so I know I'm not wasting my time playing the game and not getting rewarded for it.,NEGATIVE,1,0.998025894,8-Apr-24
Bubble Rangers: Endless Runner,The game is easy to play  but still need some work on the color separation to distinguish between the player and his environment. It's a little difficult for people with color blindness to differentiate objects.,NEGATIVE,1,0.997061908,3-Apr-24
Bubble Rangers: Endless Runner,This game is not optimized so well some times I click character not move up down or other sides please need to fix this is the major issues And After the LAVA level I mean Galaxy Level is not possible to cross without boosters it is impossible to complete that stage please make it less complicated,NEGATIVE,1,0.999510765,12-Apr-24
Bubble Rangers: Endless Runner,The game is a very nice and fantastic one  i have being playing it for more points. But this is one thingi observed  i link my account with the game. but my point is not reflecting on my dashboard likewise it not even showing that my account is link to the game. You guys should try and fix that. Thanks,POSITIVE,0,0.543701112,19-Apr-24
Bubble Rangers: Endless Runner,The update has made the game very heavy. It's taking way long time logging in. Its such a shame. The game was working so nice in previous version.,NEGATIVE,1,0.993340909,24-Apr-24
Bubble Rangers: Endless Runner,This game is obvious. Whenever I start this game  it says that my account is logging in. But it doesn't it does not. I will give it 5 stars when this thing will improve....and pls pls try to improve this problem,NEGATIVE,1,0.990014911,28-Apr-24
Bubble Rangers: Endless Runner,need to improve this game its so many bug in this game like if you get a wings and theres an obstacle in the front the wing nit triger and you will be out.. and also even you get a strong connection the game will be disconnect and the game said. there is no internet connectoin. fix it please,NEGATIVE,1,0.998921633,29-Apr-24
Bubble Rangers: Endless Runner,My problem right now is that I was unable to connect the game with everything that have I Play so far  I just stoped the game since it wasn't connected why should i Play it please you guys should try and fixed the game so that someone will be able to connect it am sure I am not the only one complaining about this.,NEGATIVE,1,0.999615192,19-Apr-24
Bubble Rangers: Endless Runner,I don't know if is in my phone alone. I will be playing the game and it will cut on it's own and start from beginning. This is just so annoying. It wasn't line this before. Please check your recent updates.,NEGATIVE,1,0.999429524,29-Apr-24
Bubble Rangers: Endless Runner,Honestly! Its a fantastic web3 game but company should add more powers  boosters and should create a new season and new look of game every 2 months,POSITIVE,0,0.995949507,27-Apr-24
Bubble Rangers: Endless Runner,This is so frustrating! For the nth time of trying to get into your discord channel  I can't verify myself! When I click  Verify  it states  This Interaction failed . And when I tried to connect my Twitter it also can't connect!!!!,NEGATIVE,1,0.999748647,6-Mar-24
Ludo STAR,Its my favourite game and i daily use to play it with my friends. But one thing that is so so so disgusting is i can't send the lucky dices to my friends. Whenever i click on it the facebook page opens from chrome. Then i click 'send'. But ludo starts restarting  even after restarting the dices are not send. I repeat this again and again but dices are not sent. Please fix this issue as soon as possible. Manage it as we click on it and it should be send without opening another page. Thank you.,NEGATIVE,1,0.993607402,8-Feb-23
