App_Name,Remarks,Sentiment,Score,Date_of_Remark,word_counts,char_counts,avg_wordlength,stopwords_counts
Hitman Sniper,"good fun. captures the feel of the hitman games pretty well (if you play the ever-creative 'just shoot him' approach, anyway) and has far more depth than most sniping games. however, it kills battery, and the prices on the microtransactions (ranging from $5-$50) is a bit absurd, considering they only unlock new abilities (with the exception of the $50 rifle, which allows you to pick any abilities you so choose). worth playing, but i'd suggest you stay away from microtransactions unless the appeal to a rifle is more than the novelty of the dragun or patriot.",LABEL_2,0.656130731,18-Oct-18,118,563,3.966101695,46
Hitman Sniper,"the experience is tense and thrilling. the shooting feels responsive and natural. the sound design is good. the music is great with adding atmosphere to the game. the unlock system for the guns may not be as welcoming as other sniper games, but it works well for this game. the levels are at appropriate difficulty for what the level calls for; nothing will ever be too hard. the leaderboard system is cool if you have friends to play with. over all, i would recommend to fans of fps games.",LABEL_2,0.976270795,29-Sep-23,100,490,4.02,46
Hitman Sniper,"would of been five stars, was great and i loved it but now it freezes all the time and can not get a mission in. not to mention it deleted all my pictures on my phone exept for maybe a dozen. (new review) well, contary to the pictures missing;after i reviewed previously, the freezing & glitching stopped. works great now like before! thanks for the 'conspiracy'",LABEL_2,0.761647403,21-Jan-19,78,362,3.807692308,34
Hitman Sniper,"i had played the game for maybe four days. it was nice, the map and characters not changing isn't what my issue with it was. once on 9/30 of the 3rd part montenegro missions; after a slower load time, i found my self unable to shoot! even in the zombie section! this isn't a bird-watching experience, when i play a sniper game i expect to not reload when i press the shoot button. i uninstalled the app, and am reinstalling it to see if it fixes the problem.",LABEL_0,0.513920724,13-Jan-19,101,458,3.673267327,47
Hitman Sniper,"this is an exceptionally well thought out, designed and executed game. worth every cent you initially pay for it. the controls are perfect, perfect graphics and one of most replayable mobile games i've ever played. the team that developed this deserves great praise for their dilligent attention to design and effort in creating this masterpiece.",LABEL_2,0.984969854,16-Jan-20,62,346,4.709677419,23
Hitman Sniper,"for this being a hitman game i am quite disappointed actually. it lacks a variety of levels, missions are extremely repetitive, victims seem to never change, and if you are going to have only one location please allow changed positions after each high value target kill. i truly enjoy the game, it just really lacks what could've been there.",LABEL_0,0.781138361,6-Jan-19,67,341,4.223880597,27
Hitman Sniper,really good game. i recommend it if you like assassin's creed games or stuff involved with assassination. great graphics. lots of levels. and it has something where you protect some guy from zombies while he repairs his truck to escape. my only problem is that in story mode you only go to one place on every level. i think it needs more maps. other than that the game is great. ??,LABEL_2,0.901703298,7-Apr-19,81,381,3.839506173,35
Hitman Sniper,this game must be broken!!! can't further than up to the install screen and then it freezes trying to install it. quits moving at about % 25. won't move. used to run just fine when it first came out and was really cool. then it would install but not play past the first area. and now this. guess it should just come off. now!!,LABEL_0,0.806370854,23-Aug-22,78,326,3.371794872,34
Hitman Sniper,"very good game. i have been playing daily. however i would enjoy possibly a link to a manual to explain icons and some processes. but if you love learning by trial and error, this would be superb. stopped playing till i got a tablet. great on a larger screen. i only wish it was possible to go back to earlier missions for practice even with no rewards.",LABEL_2,0.953988314,25-Feb-23,75,353,3.826666667,31
Hitman Sniper,"good game. easy to learn, semi-difficult to master. gets reasonably harder as you go. so far most of it seems like one map. a bit repetitive, but with increaseing difficulty is still fun. if you switch up with zombies once in a while it changes up the gameplay and map to avoid some of the repetivity. but the various weapons and objectives certainly switch things up.",LABEL_2,0.712646842,25-Mar-19,75,368,4.04,32
Hitman Sniper,"fun game, but very repetitive. every mission, you have to do a certain number of objectives (kill this person, get a domino kill, hide the body, etc.) in 10 minutes. that's plenty of time, but there is only one map, about 10 ""special"" targets that are usually the focus of the missions, and a zombie mode (also played through sniping). i find it a fun time, but keep these in mind when playing.",LABEL_2,0.82197392,8-Oct-21,94,394,3.446808511,34
