App_Name,Remarks,Sentiment,Score,Date_of_Remark
Yalla Ludo - Ludo&Domino,Taking diamonds while players are stuck in is such an unfair idea and damages the game's rule. Just fix it as it is absolutely against the level playing game. Players use the diamonds to take advantages of another turn. It's devastating and disgusting rule . Apart from it game is super duper good and tremendous. I hate taking diamonds.,LABEL_0,0.790399611,3-Apr-24
Yalla Ludo - Ludo&Domino,The game has no fair play and sometimes you do all possibilities to win and your opponents 4 Tokens are still in his home and yours only 1 token left to win but the game still make you lose. They try to push you to buy diamonds and waste it. Such a bad game and a waste of time,LABEL_0,0.93527472,22-Apr-24
Yalla Ludo - Ludo&Domino,"I am reviewing this game after playing it for six months This game is very bad It wins its targeted player And makes people stupid Its main problem is the premium version Guaranteed if you buy their premium version You will win every time And if you are playing for free, there is no question that you will win By playing this game for free, your blood pressure may be high and you may also get depression Please don't install it, that's fine I say again They are just fooling the common people",LABEL_0,0.959088683,12-May-24
Yalla Ludo - Ludo&Domino,I was give rating 5 star but I changed now because now day's totily cheating on games on spin luck spin I'm really disappointed for sure I have ?? play yalla more then 4 year but now day's yalla ludo has updated with. More cheating only .. From last one month I spin more then 80k Daimond but I didn't get any Big gift only lollipop all time and game always losing only Evan using more Daimond but yalla always deciding who will win so just westing time no enjoyment,LABEL_0,0.89586544,11-Apr-24
Yalla Ludo - Ludo&Domino,"Very unfair game. It only gives privilege to those players who buy from their store. It doesn't matter how good you are playing and winning, at the end they will put you down to lose the game by killing same token several times so the privilege player can win. Very disappointed",LABEL_0,0.915485859,22-Apr-24
Yalla Ludo - Ludo&Domino,"There is a lot of cheating in this game, one team is given good marks while the other team is not given any marks/grains because of which that team loses and even if you are playing alone and if your game is played with someone of full level. Even then you will not be given the number and you will lose the game. This is very bad and that is why this game is not good. Do not play this game. ????????",LABEL_0,0.955781758,8-Apr-24
Yalla Ludo - Ludo&Domino,Very very bad thus yalla ludo when we have to especially need the good dice ?? number like 6 or 5 4 so then they give again and again 1 111111 and after they will give 2 instead when we have need 1 number to need for win then don't give us the one rather the others player win with their 3 chance opps so bad results i have uninstall now,LABEL_0,0.881436408,16-May-24
Yalla Ludo - Ludo&Domino,Worst experience Ludo titan is much better than yala it's robotic game too many times it just Auto plays and choose the worst decision and they just give us 3 second to think ..no option for private chat..there should be daily separate chest for diamonds,LABEL_0,0.593545377,8-Apr-24
Yalla Ludo - Ludo&Domino,I am playing for a long time and i experienced that the game winning is not depand on user talent when system recognize that the low level opponents near to win then they give chance to high level user to cutof the user whos level is low and near to win??????,LABEL_1,0.56131345,28-Apr-24
Yalla Ludo - Ludo&Domino,It's a good game but it still need some improvements. For example: 1. There is no option of Team up Mode in VIP Rooms. 2. During the game if you mute opponents then you Won't listen to them but they can still listen your conversation. 3. There is no private chat option in the game. 4. Numbers distribution in the game is not balance. Sometimes you get the same numbers repeatedly 3 to 5 times and very often you don't get specific number in 20 to 25 turns. This is very strange. 5. To be continue.,LABEL_0,0.505668879,21-Mar-24
Yalla Ludo - Ludo&Domino,It's very good experience with the difference people from the different countries it's very nice you can share the feelings and many other things along with the different people naye appreciate this application it's very nice need more development in the future thank you. please join with us,LABEL_2,0.989853799,28-Apr-24
Yalla Ludo - Ludo&Domino,This game is not fair. It gives more numbers and 6's who is on high level than you. You hardly get any diamonds by playing. And people who spend money only wins.. The game should give equal opportunity or equal chances..!,LABEL_0,0.703761995,10-May-24
Yalla Ludo - Ludo&Domino,I tried to puchase gold coins from play store offers but i got nothing in yalla app this is really very frustrating. I reached yalla customer support and they are taking days to reply one time they also rejected my request and told to upload new invoice photos I provided then no response. It's very frustrating suggest yala to not to provide gold offers to purchase if you can't handle customer transactions. Very frustrating now.. Wants to give 0 points but There is no such option.,LABEL_0,0.929729164,12-Jun-24
Yalla Ludo - Ludo&Domino,"The worst game i have ever played, and its rigged i do not recommend. how the hell does every opponent get straight sixes all the time while i dont. dont talk about chances pls i played for 400 games and its still the same thing, u always get bad luck when you play against higherlevels or on higher amounts. and might i add its pay to win... you are winning then all of a sudden the opponent spends gems and oops u lost . Heavily dislike its a money grab basically.",LABEL_0,0.972524464,19-Jun-24
Yalla Ludo - Ludo&Domino,0 zero rating Its my 3rd review everytime i say fix your match making same level matching will be good How we can play with high level vip players fix this problem country issues also same country matching is ok but everytime opponents are saudi why saudi people cant speak our language we cant speak there language Dear yalla fix all this problems then i will rate 5 stars,LABEL_1,0.476317525,26-Apr-24
Yalla Ludo - Ludo&Domino,Good game but becomes more and more worse when someone change the number on diamonds,LABEL_0,0.933771789,10-Aug-24
Yalla Ludo - Ludo&Domino,"The net connection is ful in swing.every apps is running smoothly.But Yallah ludo in the middle of game disconnected and we try to restore the connection by renewing the signals still in vein plz fix this issue, should not be disconnected at the game cheering moment",LABEL_1,0.558784246,22-Jun-24
Yalla Ludo - Ludo&Domino,"A game if you have money you will win and this is the worst thing, I wish to delete the feature of rolling the dice with 2 gems in order to play fair and reduce the things that everything you have to buy with money or subscribe! Really disgusting thing. The game is bad in terms of graphics, design and animation, where nothing is good. Try to develop the game more and more, as you receive a lot of money from Iraqis or Arabs in particular. & Thank you",LABEL_0,0.935792744,11-Aug-22
Yalla Ludo - Ludo&Domino,"It has a great problem that is formed on the master mood. Its the couple system. A single token can't go over a couple that's fine but it should be let to reach the room of the couple .some looser use this to defeat the opponent Secondly, too much Triple Six is boring in this game. Otherwise everything is awesome in my experience . One topic must be risen here about the unnecessarily network problem can't kick one from the game. Even if anyone log in into another device he can enjoy trunnin",LABEL_1,0.439260274,3-Apr-22
